entity,code,year,crop,yield
China,CHN,2014,wheat,5.2433000000000005
China,CHN,2014,rice,6.8095
China,CHN,2014,maize,5.8091
China,CHN,2014,barley,3.8652
China,CHN,2015,wheat,5.3923000000000005
China,CHN,2015,rice,6.8863
China,CHN,2015,maize,5.8929
China,CHN,2015,barley,4.1827000000000005
China,CHN,2016,wheat,5.3962
China,CHN,2016,rice,6.8563
China,CHN,2016,maize,5.9667
China,CHN,2016,barley,4.2488
China,CHN,2017,wheat,5.4809
China,CHN,2017,rice,6.9123
China,CHN,2017,maize,6.1103000000000005
China,CHN,2017,barley,3.9716
China,CHN,2018,wheat,5.416300000000001
China,CHN,2018,rice,7.0280000000000005
China,CHN,2018,maize,6.1042000000000005
China,CHN,2018,barley,3.9694
Colombia,COL,1961,wheat,0.8881
Colombia,COL,1961,rice,1.9975
Colombia,COL,1961,maize,1.0657
Colombia,COL,1961,barley,2.0646
Colombia,COL,1962,wheat,1.08
Colombia,COL,1962,rice,1.9661
Colombia,COL,1962,maize,1.0818
Colombia,COL,1962,barley,2.2041
Colombia,COL,1963,wheat,0.7965
Colombia,COL,1963,rice,2.1654
Colombia,COL,1963,maize,1.1348
Colombia,COL,1963,barley,2.0274
Colombia,COL,1964,wheat,0.8500000000000001
Colombia,COL,1964,rice,1.9835
Colombia,COL,1964,maize,1.2545000000000002
Colombia,COL,1964,barley,1.9595
Colombia,COL,1965,wheat,0.9167
Colombia,COL,1965,rice,1.7932
Colombia,COL,1965,maize,1.0022
Colombia,COL,1965,barley,1.9531
Colombia,COL,1966,wheat,1.1364
Colombia,COL,1966,rice,1.9429
Colombia,COL,1966,maize,1.005
Colombia,COL,1966,barley,1.7273
Colombia,COL,1967,wheat,1.1765
Colombia,COL,1967,rice,2.2755
Colombia,COL,1967,maize,1.0759
Colombia,COL,1967,barley,1.5607
Colombia,COL,1968,wheat,1.1667
Colombia,COL,1968,rice,2.8373
Colombia,COL,1968,maize,1.0831
Colombia,COL,1968,barley,1.6
Colombia,COL,1969,wheat,1.2546000000000002
Colombia,COL,1969,rice,2.7728
Colombia,COL,1969,maize,1.2034
Colombia,COL,1969,barley,1.5551
Colombia,COL,1970,wheat,1.1828
Colombia,COL,1970,rice,3.2271
Colombia,COL,1970,maize,1.3257
Colombia,COL,1970,barley,1.7045
Colombia,COL,1971,wheat,1.1343
Colombia,COL,1971,rice,3.5673000000000004
Colombia,COL,1971,maize,1.2281
Colombia,COL,1971,barley,1.9281
Colombia,COL,1972,wheat,1.14
Colombia,COL,1972,rice,3.8098
Colombia,COL,1972,maize,1.291
Colombia,COL,1972,barley,1.5433
Colombia,COL,1973,wheat,1.2814
Colombia,COL,1973,rice,4.0427
Colombia,COL,1973,maize,1.2737
Colombia,COL,1973,barley,1.5553
Colombia,COL,1974,wheat,1.3038
Colombia,COL,1974,rice,4.2598
Colombia,COL,1974,maize,1.3884
Colombia,COL,1974,barley,1.6396000000000002
Colombia,COL,1975,wheat,1.2924
Colombia,COL,1975,rice,4.252800000000001
Colombia,COL,1975,maize,1.2617
Colombia,COL,1975,barley,1.6111
Colombia,COL,1976,wheat,1.3811
Colombia,COL,1976,rice,4.1634
Colombia,COL,1976,maize,1.3648
Colombia,COL,1976,barley,1.05
Colombia,COL,1977,wheat,0.875
Colombia,COL,1977,rice,4.1564000000000005
Colombia,COL,1977,maize,1.2968
Colombia,COL,1977,barley,1.7446000000000002
Colombia,COL,1978,wheat,1.2694
Colombia,COL,1978,rice,4.3246
Colombia,COL,1978,maize,1.2851
Colombia,COL,1978,barley,1.7383000000000002
Colombia,COL,1979,wheat,1.3649
Colombia,COL,1979,rice,4.2490000000000006
Colombia,COL,1979,maize,1.4136
Colombia,COL,1979,barley,1.8484
Colombia,COL,1980,wheat,1.2152
Colombia,COL,1980,rice,4.3074
Colombia,COL,1980,maize,1.3893
Colombia,COL,1980,barley,1.7486000000000002
Colombia,COL,1981,wheat,1.5974000000000002
Colombia,COL,1981,rice,4.277200000000001
Colombia,COL,1981,maize,1.399
Colombia,COL,1981,barley,1.5667
Colombia,COL,1982,wheat,1.5607
Colombia,COL,1982,rice,4.2693
Colombia,COL,1982,maize,1.4125
Colombia,COL,1982,barley,1.5931000000000002
Colombia,COL,1983,wheat,1.6803
Colombia,COL,1983,rice,4.2622
Colombia,COL,1983,maize,1.4834
Colombia,COL,1983,barley,1.5795
Colombia,COL,1984,wheat,1.3823
Colombia,COL,1984,rice,4.6235
Colombia,COL,1984,maize,1.4575
Colombia,COL,1984,barley,1.6207
Colombia,COL,1985,wheat,1.7101000000000002
Colombia,COL,1985,rice,4.6994
Colombia,COL,1985,maize,1.4107
Colombia,COL,1985,barley,1.9803
Colombia,COL,1986,wheat,1.7684000000000002
Colombia,COL,1986,rice,4.6774
Colombia,COL,1986,maize,1.3322
Colombia,COL,1986,barley,1.952
Colombia,COL,1987,wheat,1.8186
Colombia,COL,1987,rice,5.3501
Colombia,COL,1987,maize,1.3802
Colombia,COL,1987,barley,1.9531
Colombia,COL,1988,wheat,1.6319
Colombia,COL,1988,rice,4.564
Colombia,COL,1988,maize,1.367
Colombia,COL,1988,barley,1.8202
Colombia,COL,1989,wheat,1.7177
Colombia,COL,1989,rice,4.0748
Colombia,COL,1989,maize,1.3749
Colombia,COL,1989,barley,1.6988
Colombia,COL,1990,wheat,1.8483
Colombia,COL,1990,rice,4.0618
Colombia,COL,1990,maize,1.4498
Colombia,COL,1990,barley,1.849
Colombia,COL,1991,wheat,1.9852
Colombia,COL,1991,rice,3.9959
Colombia,COL,1991,maize,1.5498
Colombia,COL,1991,barley,2.0687
Colombia,COL,1992,wheat,1.749
Colombia,COL,1992,rice,4.096
Colombia,COL,1992,maize,1.5175
Colombia,COL,1992,barley,1.6771
Colombia,COL,1993,wheat,1.8773
Colombia,COL,1993,rice,4.1202000000000005
Colombia,COL,1993,maize,1.5465
Colombia,COL,1993,barley,2.0024
Colombia,COL,1994,wheat,2.0547
Colombia,COL,1994,rice,4.059
Colombia,COL,1994,maize,1.5671000000000002
Colombia,COL,1994,barley,1.9891
Colombia,COL,1995,wheat,2.1193
Colombia,COL,1995,rice,4.284
Colombia,COL,1995,maize,1.5537
Colombia,COL,1995,barley,2.1978
Colombia,COL,1996,wheat,2.1824
Colombia,COL,1996,rice,4.079400000000001
Colombia,COL,1996,maize,1.6293
Colombia,COL,1996,barley,2.1186000000000003
Colombia,COL,1997,wheat,2.1243000000000003
Colombia,COL,1997,rice,4.6445
Colombia,COL,1997,maize,1.7054
Colombia,COL,1997,barley,1.9842
Colombia,COL,1998,wheat,2.0497
Colombia,COL,1998,rice,4.7116
Colombia,COL,1998,maize,1.6598000000000002
Colombia,COL,1998,barley,1.9775
Colombia,COL,1999,wheat,2.1537
Colombia,COL,1999,rice,4.8009
Colombia,COL,1999,maize,1.7961
Colombia,COL,1999,barley,1.9259
Colombia,COL,2000,wheat,1.5992000000000002
Colombia,COL,2000,rice,4.7324
Colombia,COL,2000,maize,2.1064000000000003
Colombia,COL,2000,barley,1.6502
Colombia,COL,2001,wheat,1.5106000000000002
Colombia,COL,2001,rice,4.5472
Colombia,COL,2001,maize,2.0755
Colombia,COL,2001,barley,1.3958000000000002
Colombia,COL,2002,wheat,1.7353
Colombia,COL,2002,rice,4.8001000000000005
Colombia,COL,2002,maize,2.2773000000000003
Colombia,COL,2002,barley,1.6657000000000002
Colombia,COL,2003,wheat,1.9496
Colombia,COL,2003,rice,4.8536
Colombia,COL,2003,maize,2.6518
Colombia,COL,2003,barley,1.5525
Colombia,COL,2004,wheat,1.8879
Colombia,COL,2004,rice,4.8038
Colombia,COL,2004,maize,2.6357
Colombia,COL,2004,barley,1.5111
Colombia,COL,2005,wheat,2.3371
Colombia,COL,2005,rice,4.8388
Colombia,COL,2005,maize,2.7537000000000003
Colombia,COL,2005,barley,1.6158
Colombia,COL,2006,wheat,1.5490000000000002
Colombia,COL,2006,rice,4.5717
Colombia,COL,2006,maize,2.5368
Colombia,COL,2006,barley,1.4294
Colombia,COL,2007,wheat,1.8709
Colombia,COL,2007,rice,4.902
Colombia,COL,2007,maize,2.7661
Colombia,COL,2007,barley,1.5785
Colombia,COL,2008,wheat,1.8151
Colombia,COL,2008,rice,4.8887
Colombia,COL,2008,maize,2.7712000000000003
Colombia,COL,2008,barley,1.9478
Colombia,COL,2009,wheat,1.6946
Colombia,COL,2009,rice,4.695600000000001
Colombia,COL,2009,maize,2.6845000000000003
Colombia,COL,2009,barley,2.4121
Colombia,COL,2010,wheat,1.7697
Colombia,COL,2010,rice,4.1223
Colombia,COL,2010,maize,2.7227
Colombia,COL,2010,barley,1.8404
Colombia,COL,2011,wheat,1.5964
Colombia,COL,2011,rice,3.9589
Colombia,COL,2011,maize,2.8591
Colombia,COL,2011,barley,1.7158
Colombia,COL,2012,wheat,1.5196
Colombia,COL,2012,rice,4.8066
Colombia,COL,2012,maize,2.9052
Colombia,COL,2012,barley,2.0399000000000003
Colombia,COL,2013,wheat,1.6938
Colombia,COL,2013,rice,3.8371
Colombia,COL,2013,maize,2.8246000000000002
Colombia,COL,2013,barley,2.1416
Colombia,COL,2014,wheat,1.4785
Colombia,COL,2014,rice,4.7836
Colombia,COL,2014,maize,3.5651
Colombia,COL,2014,barley,2.2443
Colombia,COL,2015,wheat,1.8539
Colombia,COL,2015,rice,4.870900000000001
Colombia,COL,2015,maize,3.6714
Colombia,COL,2015,barley,1.9964
Colombia,COL,2016,wheat,1.5941
Colombia,COL,2016,rice,5.363
Colombia,COL,2016,maize,3.0737
Colombia,COL,2016,barley,2.3861000000000003
Colombia,COL,2017,wheat,1.6196000000000002
Colombia,COL,2017,rice,5.5135000000000005
Colombia,COL,2017,maize,3.5005
Colombia,COL,2017,barley,2.2497000000000003
Colombia,COL,2018,wheat,1.6355000000000002
Colombia,COL,2018,rice,5.2234
Colombia,COL,2018,maize,3.547
Colombia,COL,2018,barley,2.1537
Democratic Republic of Congo,COD,1961,wheat,0.7090000000000001
Democratic Republic of Congo,COD,1961,rice,0.8045
Democratic Republic of Congo,COD,1961,maize,0.6852
Democratic Republic of Congo,COD,1961,barley,0.6271
Democratic Republic of Congo,COD,1962,wheat,0.99
Democratic Republic of Congo,COD,1962,rice,0.7968000000000001
Democratic Republic of Congo,COD,1962,maize,0.6923
Democratic Republic of Congo,COD,1962,barley,0.6271
Democratic Republic of Congo,COD,1963,wheat,0.964
Democratic Republic of Congo,COD,1963,rice,0.8
Democratic Republic of Congo,COD,1963,maize,0.6796
Democratic Republic of Congo,COD,1963,barley,0.56
Democratic Republic of Congo,COD,1964,wheat,1.028
Democratic Republic of Congo,COD,1964,rice,0.8088000000000001
Democratic Republic of Congo,COD,1964,maize,0.6796
Democratic Republic of Congo,COD,1964,barley,0.5029
Democratic Republic of Congo,COD,1965,wheat,1
Democratic Republic of Congo,COD,1965,rice,0.4789000000000001
Democratic Republic of Congo,COD,1965,maize,0.6796
Democratic Republic of Congo,COD,1965,barley,0.4547000000000001
Democratic Republic of Congo,COD,1966,wheat,1.1
Democratic Republic of Congo,COD,1966,rice,0.8009000000000001
Democratic Republic of Congo,COD,1966,maize,0.6806
Democratic Republic of Congo,COD,1966,barley,0.4548
Democratic Republic of Congo,COD,1967,wheat,0.9341
Democratic Republic of Congo,COD,1967,rice,0.8034
Democratic Republic of Congo,COD,1967,maize,0.6833
Democratic Republic of Congo,COD,1967,barley,0.4546
Democratic Republic of Congo,COD,1968,wheat,1
Democratic Republic of Congo,COD,1968,rice,0.8047000000000001
Democratic Republic of Congo,COD,1968,maize,0.68
Democratic Republic of Congo,COD,1968,barley,0.6733
Democratic Republic of Congo,COD,1969,wheat,1.14
Democratic Republic of Congo,COD,1969,rice,0.8
Democratic Republic of Congo,COD,1969,maize,0.6825
Democratic Republic of Congo,COD,1969,barley,0.7621
Democratic Republic of Congo,COD,1970,wheat,0.53
Democratic Republic of Congo,COD,1970,rice,0.7357
Democratic Republic of Congo,COD,1970,maize,0.7194
Democratic Republic of Congo,COD,1970,barley,0.79
Democratic Republic of Congo,COD,1971,wheat,0.4919
Democratic Republic of Congo,COD,1971,rice,0.7356
Democratic Republic of Congo,COD,1971,maize,0.7169
Democratic Republic of Congo,COD,1971,barley,0.8
Democratic Republic of Congo,COD,1972,wheat,0.434
Democratic Republic of Congo,COD,1972,rice,0.7761
Democratic Republic of Congo,COD,1972,maize,0.7315
Democratic Republic of Congo,COD,1972,barley,0.7407
Democratic Republic of Congo,COD,1973,wheat,0.4961
Democratic Republic of Congo,COD,1973,rice,0.772
Democratic Republic of Congo,COD,1973,maize,0.7241000000000001
Democratic Republic of Congo,COD,1973,barley,0.6522
Democratic Republic of Congo,COD,1974,wheat,0.6296
Democratic Republic of Congo,COD,1974,rice,0.7704000000000001
Democratic Republic of Congo,COD,1974,maize,0.7272000000000001
Democratic Republic of Congo,COD,1974,barley,0.9095
Democratic Republic of Congo,COD,1975,wheat,0.6481
Democratic Republic of Congo,COD,1975,rice,0.776
Democratic Republic of Congo,COD,1975,maize,0.7338
Democratic Republic of Congo,COD,1975,barley,1.1994
Democratic Republic of Congo,COD,1976,wheat,0.6667000000000001
Democratic Republic of Congo,COD,1976,rice,0.7803
Democratic Republic of Congo,COD,1976,maize,0.7277
Democratic Republic of Congo,COD,1976,barley,0.6
Democratic Republic of Congo,COD,1977,wheat,0.6364000000000001
Democratic Republic of Congo,COD,1977,rice,0.772
Democratic Republic of Congo,COD,1977,maize,0.7227
Democratic Republic of Congo,COD,1977,barley,0.6
Democratic Republic of Congo,COD,1978,wheat,0.6667000000000001
Democratic Republic of Congo,COD,1978,rice,0.7653000000000001
Democratic Republic of Congo,COD,1978,maize,0.7084
Democratic Republic of Congo,COD,1978,barley,0.6
Democratic Republic of Congo,COD,1979,wheat,0.5918
Democratic Republic of Congo,COD,1979,rice,0.8001
Democratic Republic of Congo,COD,1979,maize,0.8
Democratic Republic of Congo,COD,1979,barley,0.6
Democratic Republic of Congo,COD,1980,wheat,0.6078
Democratic Republic of Congo,COD,1980,rice,0.79990000000000006
Democratic Republic of Congo,COD,1980,maize,0.7995
Democratic Republic of Congo,COD,1980,barley,0.6
Democratic Republic of Congo,COD,1981,wheat,0.5962000000000001
Democratic Republic of Congo,COD,1981,rice,0.8161
Democratic Republic of Congo,COD,1981,maize,0.8334
Democratic Republic of Congo,COD,1981,barley,0.6
Democratic Republic of Congo,COD,1982,wheat,0.5926
Democratic Republic of Congo,COD,1982,rice,0.8118000000000001
Democratic Republic of Congo,COD,1982,maize,0.8476
Democratic Republic of Congo,COD,1982,barley,0.6
Democratic Republic of Congo,COD,1983,wheat,0.6071000000000001
Democratic Republic of Congo,COD,1983,rice,0.8527
Democratic Republic of Congo,COD,1983,maize,0.8309000000000001
Democratic Republic of Congo,COD,1983,barley,0.6
Democratic Republic of Congo,COD,1984,wheat,0.5965
Democratic Republic of Congo,COD,1984,rice,0.8752000000000001
Democratic Republic of Congo,COD,1984,maize,0.8471000000000001
Democratic Republic of Congo,COD,1984,barley,0.6
Democratic Republic of Congo,COD,1985,wheat,0.5862
Democratic Republic of Congo,COD,1985,rice,0.802
Democratic Republic of Congo,COD,1985,maize,0.8
Democratic Republic of Congo,COD,1985,barley,0.6
Democratic Republic of Congo,COD,1986,wheat,1.1634
Democratic Republic of Congo,COD,1986,rice,0.802
Democratic Republic of Congo,COD,1986,maize,0.8
Democratic Republic of Congo,COD,1986,barley,0.6
Democratic Republic of Congo,COD,1987,wheat,0.93
Democratic Republic of Congo,COD,1987,rice,0.803
Democratic Republic of Congo,COD,1987,maize,0.8500000000000001
Democratic Republic of Congo,COD,1987,barley,0.6034
Democratic Republic of Congo,COD,1988,wheat,0.9153
Democratic Republic of Congo,COD,1988,rice,0.803
Democratic Republic of Congo,COD,1988,maize,0.809
Democratic Republic of Congo,COD,1988,barley,0.6034
Democratic Republic of Congo,COD,1989,wheat,0.9264
Democratic Republic of Congo,COD,1989,rice,0.805
Democratic Republic of Congo,COD,1989,maize,0.8140000000000001
Democratic Republic of Congo,COD,1989,barley,0.6034
Democratic Republic of Congo,COD,1990,wheat,0.9259
Democratic Republic of Congo,COD,1990,rice,0.8052
Democratic Republic of Congo,COD,1990,maize,0.8166
Democratic Republic of Congo,COD,1990,barley,0.602
Democratic Republic of Congo,COD,1991,wheat,0.9255
Democratic Republic of Congo,COD,1991,rice,0.8039000000000001
Democratic Republic of Congo,COD,1991,maize,0.81
Democratic Republic of Congo,COD,1991,barley,0.6334000000000001
Democratic Republic of Congo,COD,1992,wheat,1.2356
Democratic Republic of Congo,COD,1992,rice,0.7250000000000001
Democratic Republic of Congo,COD,1992,maize,0.812
Democratic Republic of Congo,COD,1992,barley,0.6298
Democratic Republic of Congo,COD,1993,wheat,1.2803
Democratic Republic of Congo,COD,1993,rice,0.7222000000000001
Democratic Republic of Congo,COD,1993,maize,0.8257
Democratic Republic of Congo,COD,1993,barley,0.6215
Democratic Republic of Congo,COD,1994,wheat,1.2813
Democratic Republic of Congo,COD,1994,rice,0.7256
Democratic Republic of Congo,COD,1994,maize,0.8266
Democratic Republic of Congo,COD,1994,barley,0.6154000000000001
Democratic Republic of Congo,COD,1995,wheat,1.2929000000000002
Democratic Republic of Congo,COD,1995,rice,0.7359
Democratic Republic of Congo,COD,1995,maize,0.7866000000000001
Democratic Republic of Congo,COD,1995,barley,0.6242
Democratic Republic of Congo,COD,1996,wheat,1.2901
Democratic Republic of Congo,COD,1996,rice,0.7549
Democratic Republic of Congo,COD,1996,maize,0.7994
Democratic Republic of Congo,COD,1996,barley,0.6283000000000001
Democratic Republic of Congo,COD,1997,wheat,1.2894
Democratic Republic of Congo,COD,1997,rice,0.755
Democratic Republic of Congo,COD,1997,maize,0.8178000000000001
Democratic Republic of Congo,COD,1997,barley,0.6321
Democratic Republic of Congo,COD,1998,wheat,1.2904
Democratic Republic of Congo,COD,1998,rice,0.755
Democratic Republic of Congo,COD,1998,maize,0.8319000000000001
Democratic Republic of Congo,COD,1998,barley,0.6355000000000001
Democratic Republic of Congo,COD,1999,wheat,1.285
Democratic Republic of Congo,COD,1999,rice,0.755
Democratic Republic of Congo,COD,1999,maize,0.799
Democratic Republic of Congo,COD,1999,barley,0.6429
Democratic Republic of Congo,COD,2000,wheat,1.2849000000000002
Democratic Republic of Congo,COD,2000,rice,0.755
Democratic Republic of Congo,COD,2000,maize,0.799
Democratic Republic of Congo,COD,2000,barley,0.641
Democratic Republic of Congo,COD,2001,wheat,1.285
Democratic Republic of Congo,COD,2001,rice,0.755
Democratic Republic of Congo,COD,2001,maize,0.799
Democratic Republic of Congo,COD,2001,barley,0.6422
Democratic Republic of Congo,COD,2002,wheat,1.2872
Democratic Republic of Congo,COD,2002,rice,0.755
Democratic Republic of Congo,COD,2002,maize,0.779
Democratic Republic of Congo,COD,2002,barley,0.6427
Democratic Republic of Congo,COD,2003,wheat,1.2129
Democratic Republic of Congo,COD,2003,rice,0.755
Democratic Republic of Congo,COD,2003,maize,0.779
Democratic Republic of Congo,COD,2003,barley,0.6457
Democratic Republic of Congo,COD,2004,wheat,1.2842
Democratic Republic of Congo,COD,2004,rice,0.755
Democratic Republic of Congo,COD,2004,maize,0.779
Democratic Republic of Congo,COD,2004,barley,0.6479
Democratic Republic of Congo,COD,2005,wheat,1.285
Democratic Republic of Congo,COD,2005,rice,0.755
Democratic Republic of Congo,COD,2005,maize,0.779
Democratic Republic of Congo,COD,2005,barley,0.6504
Democratic Republic of Congo,COD,2006,wheat,1.2849000000000002
Democratic Republic of Congo,COD,2006,rice,0.755
Democratic Republic of Congo,COD,2006,maize,0.779
Democratic Republic of Congo,COD,2006,barley,0.6529
Democratic Republic of Congo,COD,2007,wheat,1.2849000000000002
Democratic Republic of Congo,COD,2007,rice,0.755
Democratic Republic of Congo,COD,2007,maize,0.779
Democratic Republic of Congo,COD,2007,barley,0.6547000000000001
Democratic Republic of Congo,COD,2008,wheat,1.2849000000000002
Democratic Republic of Congo,COD,2008,rice,0.755
Democratic Republic of Congo,COD,2008,maize,0.779
Democratic Republic of Congo,COD,2008,barley,0.6579
Democratic Republic of Congo,COD,2009,wheat,1.2851
Democratic Republic of Congo,COD,2009,rice,0.755
Democratic Republic of Congo,COD,2009,maize,0.779
Democratic Republic of Congo,COD,2009,barley,0.661
Democratic Republic of Congo,COD,2010,wheat,1.2854
Democratic Republic of Congo,COD,2010,rice,0.7572
Democratic Republic of Congo,COD,2010,maize,0.7785000000000001
Democratic Republic of Congo,COD,2010,barley,0.6667000000000001
Democratic Republic of Congo,COD,2011,wheat,1.2961
Democratic Republic of Congo,COD,2011,rice,0.7568
Democratic Republic of Congo,COD,2011,maize,0.7779
Democratic Republic of Congo,COD,2011,barley,0.6691
Democratic Republic of Congo,COD,2012,wheat,1.3112
Democratic Republic of Congo,COD,2012,rice,0.7573000000000001
Democratic Republic of Congo,COD,2012,maize,0.7782
Democratic Republic of Congo,COD,2012,barley,0.6786
Democratic Republic of Congo,COD,2013,wheat,1.3046
Democratic Republic of Congo,COD,2013,rice,0.759
Democratic Republic of Congo,COD,2013,maize,0.7793
Democratic Republic of Congo,COD,2013,barley,0.6786
Democratic Republic of Congo,COD,2014,wheat,1.3053
Democratic Republic of Congo,COD,2014,rice,0.7585000000000001
Democratic Republic of Congo,COD,2014,maize,0.7759
Democratic Republic of Congo,COD,2014,barley,0.6771
Democratic Republic of Congo,COD,2015,wheat,1.3034
Democratic Republic of Congo,COD,2015,rice,0.7578
Democratic Republic of Congo,COD,2015,maize,0.7758
Democratic Republic of Congo,COD,2015,barley,0.6775
Democratic Republic of Congo,COD,2016,wheat,1.2896
Democratic Republic of Congo,COD,2016,rice,0.759
Democratic Republic of Congo,COD,2016,maize,0.7769
Democratic Republic of Congo,COD,2016,barley,0.6796
Democratic Republic of Congo,COD,2017,wheat,1.2867
Democratic Republic of Congo,COD,2017,rice,0.7594000000000001
Democratic Republic of Congo,COD,2017,maize,0.7762
Democratic Republic of Congo,COD,2017,barley,0.6815
Democratic Republic of Congo,COD,2018,wheat,1.2844
Democratic Republic of Congo,COD,2018,rice,0.7598
Democratic Republic of Congo,COD,2018,maize,0.7754000000000001
Democratic Republic of Congo,COD,2018,barley,0.6834
Egypt,EGY,1961,wheat,2.4697
Egypt,EGY,1961,rice,5.053100000000001
Egypt,EGY,1961,maize,2.4014
Egypt,EGY,1961,barley,2.6116
Egypt,EGY,1962,wheat,2.6064000000000003
Egypt,EGY,1962,rice,5.8395
Egypt,EGY,1962,maize,2.604
Egypt,EGY,1962,barley,2.6611
Egypt,EGY,1963,wheat,2.6425
Egypt,EGY,1963,rice,5.506200000000001
Egypt,EGY,1963,maize,2.5824000000000003
Egypt,EGY,1963,barley,2.6488
Egypt,EGY,1964,wheat,2.7551
Egypt,EGY,1964,rice,5.0396
Egypt,EGY,1964,maize,2.7716000000000003
Egypt,EGY,1964,barley,2.685
Egypt,EGY,1965,wheat,2.6445000000000003
Egypt,EGY,1965,rice,5.0253000000000005
Egypt,EGY,1965,maize,4.0703000000000005
Egypt,EGY,1965,barley,2.4642
Egypt,EGY,1966,wheat,2.7030000000000003
Egypt,EGY,1966,rice,4.7268
Egypt,EGY,1966,maize,3.5891
Egypt,EGY,1966,barley,2.4895
Egypt,EGY,1967,wheat,2.4509000000000003
Egypt,EGY,1967,rice,5.0398000000000005
Egypt,EGY,1967,maize,3.4506
Egypt,EGY,1967,barley,1.762
Egypt,EGY,1968,wheat,2.5349
Egypt,EGY,1968,rice,5.1105
Egypt,EGY,1968,maize,3.5115000000000003
Egypt,EGY,1968,barley,1.9385
Egypt,EGY,1969,wheat,2.4049
Egypt,EGY,1969,rice,5.1016
Egypt,EGY,1969,maize,3.7827
Egypt,EGY,1969,barley,1.8871
Egypt,EGY,1970,wheat,2.7561
Egypt,EGY,1970,rice,5.425
Egypt,EGY,1970,maize,3.7839
Egypt,EGY,1970,barley,2.2723
Egypt,EGY,1971,wheat,3.0406
Egypt,EGY,1971,rice,5.3047
Egypt,EGY,1971,maize,3.6565
Egypt,EGY,1971,barley,2.4118
Egypt,EGY,1972,wheat,3.0912
Egypt,EGY,1972,rice,5.2076
Egypt,EGY,1972,maize,3.7472
Egypt,EGY,1972,barley,2.6750000000000003
Egypt,EGY,1973,wheat,3.6926
Egypt,EGY,1973,rice,5.431900000000001
Egypt,EGY,1973,maize,3.6053
Egypt,EGY,1973,barley,2.6779
Egypt,EGY,1974,wheat,3.2686
Egypt,EGY,1974,rice,5.0677
Egypt,EGY,1974,maize,3.5792
Egypt,EGY,1974,barley,2.7439
Egypt,EGY,1975,wheat,3.4722
Egypt,EGY,1975,rice,5.480300000000001
Egypt,EGY,1975,maize,3.6175
Egypt,EGY,1975,barley,2.825
Egypt,EGY,1976,wheat,3.3447
Egypt,EGY,1976,rice,5.077
Egypt,EGY,1976,maize,3.8343
Egypt,EGY,1976,barley,2.7503
Egypt,EGY,1977,wheat,3.3320000000000003
Egypt,EGY,1977,rice,5.2039
Egypt,EGY,1977,maize,3.6749
Egypt,EGY,1977,barley,2.7544
Egypt,EGY,1978,wheat,3.3344
Egypt,EGY,1978,rice,5.405
Egypt,EGY,1978,maize,3.9099
Egypt,EGY,1978,barley,2.7127000000000003
Egypt,EGY,1979,wheat,3.1606
Egypt,EGY,1979,rice,5.7212000000000005
Egypt,EGY,1979,maize,3.7119
Egypt,EGY,1979,barley,2.7018
Egypt,EGY,1980,wheat,3.1175
Egypt,EGY,1980,rice,5.8331
Egypt,EGY,1980,maize,4.0366
Egypt,EGY,1980,barley,2.6659
Egypt,EGY,1981,wheat,3.2974
Egypt,EGY,1981,rice,5.5675
Egypt,EGY,1981,maize,4.0936
Egypt,EGY,1981,barley,2.6969000000000003
Egypt,EGY,1982,wheat,3.4962
Egypt,EGY,1982,rice,5.6656
Egypt,EGY,1982,maize,4.1181
